[     236ms] [LOG] Angular is running in development mode. @ http://localhost:4200/@fs/Users/rrxx/rdPersonal/Trabalho/licitacao_auto_angular/.angular/cache/21.1.3/licitacao_auto_angular/vite/deps/chunk-3DEWNUCS.js?v=8b79a97d:10730
[ 1165978ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/notificacoes/stream?token=eyJhbGciOiJSUzI1NiJ9.eyJzdWIiOiJhZG1pbkBlbWFpbC5jb20iLCJpYXQiOjE3ODQzMTk3ODAsImV4cCI6MTc4NDMyMTUwMSwidXVpZCI6ImQ2OTY4N2YyLThjZDYtNDkxNi1iMDhhLTBjYTY4Nzg0ZDM5NiIsIm5hbWUiOiJhZG1pbm1hc3RlciIsImVtYWlsIjoiYWRtaW5AZW1haWwuY29tIiwicm9sZSI6IkFETUlOIn0.BKknoragU-2oy2MMQkKuVGnexLV031oJR5GMLyT-vXgQ1CjwcE3u3T4cEzvJ5BT-DVBrmpiQktMnWzbbU9r18p57QkL0ARoy2fPlI_G8GLFNKAq2tnXbQvxCw-RTXluVRTSX4fUIykrTPbIXyy2ucjbRyeS89TPTIDEJKVT4B2PYpPgzZGUrljdSXUMiJXelD5OxEnwrl0N59rctIEPSbgaZH7hQbmY5qFfqjw6RgVp7ud_XDtyhU9e3zCrDIjWTSXtgq0waXl3hBpr-ttYCUf5e0PJhKeDILmeOoMkSoFpCA5Vv6JkUOdzJo3Y2yuwbMvdQSK5f_JSuYx9KQz0GQQ:0
[ 1165979ms] [VERBOSE] [DOM] Password field is not contained in a form: (More info: https://goo.gl/9p2vKq) %o @ http://localhost:4200/configuracoes:0
[ 1165979ms] [VERBOSE] [DOM] Password field is not contained in a form: (More info: https://goo.gl/9p2vKq) %o @ http://localhost:4200/configuracoes:0
[ 1165979ms] [VERBOSE] [DOM] Password field is not contained in a form: (More info: https://goo.gl/9p2vKq) %o @ http://localhost:4200/configuracoes:0
[ 1198525ms] [LOG] Angular is running in development mode. @ http://localhost:4200/@fs/Users/rrxx/rdPersonal/Trabalho/licitacao_auto_angular/.angular/cache/21.1.3/licitacao_auto_angular/vite/deps/chunk-RFUZ6HC7.js?v=b70e230d:10730
[ 1198689ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/notificacoes/nao-lidas/count?destinatario=admin@email.com:0
[ 1198694ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/dodf/keywords?page=0&size=10:0
[ 1198700ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/users/me/preferences:0
[ 1198701ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/dodf/tipos-abertura?page=0&size=10:0
[ 1198701ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/dou/tipos-artigo?page=0&size=10:0
[ 1198702ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/dou/keywords?page=0&size=10:0
[ 1198702ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/dou/regioes?page=0&size=10:0
[ 1198703ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/pncp/modalidades?page=0&size=10:0
[ 1198703ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/pncp/ufs?page=0&size=10:0
[ 1198754ms] [VERBOSE] [DOM] Password field is not contained in a form: (More info: https://goo.gl/9p2vKq) %o @ http://localhost:4200/configuracoes:0
[ 1198754ms] [VERBOSE] [DOM] Password field is not contained in a form: (More info: https://goo.gl/9p2vKq) %o @ http://localhost:4200/configuracoes:0
[ 1198754ms] [VERBOSE] [DOM] Password field is not contained in a form: (More info: https://goo.gl/9p2vKq) %o @ http://localhost:4200/configuracoes:0
[ 1198768ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/notificacoes/stream?token=eyJhbGciOiJSUzI1NiJ9.eyJzdWIiOiJhZG1pbkBlbWFpbC5jb20iLCJpYXQiOjE3ODQzMTk3ODAsImV4cCI6MTc4NDMyMTUwMSwidXVpZCI6ImQ2OTY4N2YyLThjZDYtNDkxNi1iMDhhLTBjYTY4Nzg0ZDM5NiIsIm5hbWUiOiJhZG1pbm1hc3RlciIsImVtYWlsIjoiYWRtaW5AZW1haWwuY29tIiwicm9sZSI6IkFETUlOIn0.BKknoragU-2oy2MMQkKuVGnexLV031oJR5GMLyT-vXgQ1CjwcE3u3T4cEzvJ5BT-DVBrmpiQktMnWzbbU9r18p57QkL0ARoy2fPlI_G8GLFNKAq2tnXbQvxCw-RTXluVRTSX4fUIykrTPbIXyy2ucjbRyeS89TPTIDEJKVT4B2PYpPgzZGUrljdSXUMiJXelD5OxEnwrl0N59rctIEPSbgaZH7hQbmY5qFfqjw6RgVp7ud_XDtyhU9e3zCrDIjWTSXtgq0waXl3hBpr-ttYCUf5e0PJhKeDILmeOoMkSoFpCA5Vv6JkUOdzJo3Y2yuwbMvdQSK5f_JSuYx9KQz0GQQ:0
[ 1204057ms] [LOG] Angular is running in development mode. @ http://localhost:4200/@fs/Users/rrxx/rdPersonal/Trabalho/licitacao_auto_angular/.angular/cache/21.1.3/licitacao_auto_angular/vite/deps/chunk-RFUZ6HC7.js?v=b70e230d:10730
[ 1204185ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/notificacoes/nao-lidas/count?destinatario=admin@email.com:0
[ 1204191ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/users/me/preferences:0
[ 1204192ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/dodf/keywords?page=0&size=10:0
[ 1204206ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/dodf/tipos-abertura?page=0&size=10:0
[ 1204217ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/dou/keywords?page=0&size=10:0
[ 1204245ms] [VERBOSE] [DOM] Password field is not contained in a form: (More info: https://goo.gl/9p2vKq) %o @ http://localhost:4200/configuracoes:0
[ 1204245ms] [VERBOSE] [DOM] Password field is not contained in a form: (More info: https://goo.gl/9p2vKq) %o @ http://localhost:4200/configuracoes:0
[ 1204245ms] [VERBOSE] [DOM] Password field is not contained in a form: (More info: https://goo.gl/9p2vKq) %o @ http://localhost:4200/configuracoes:0
[ 1204288ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/dou/tipos-artigo?page=0&size=10:0
[ 1204301ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/dou/regioes?page=0&size=10:0
[ 1204303ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/pncp/modalidades?page=0&size=10:0
[ 1204316ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/pncp/ufs?page=0&size=10:0
[ 1204320ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/notificacoes/stream?token=eyJhbGciOiJSUzI1NiJ9.eyJzdWIiOiJhZG1pbkBlbWFpbC5jb20iLCJpYXQiOjE3ODQzMTk3ODAsImV4cCI6MTc4NDMyMTUwMSwidXVpZCI6ImQ2OTY4N2YyLThjZDYtNDkxNi1iMDhhLTBjYTY4Nzg0ZDM5NiIsIm5hbWUiOiJhZG1pbm1hc3RlciIsImVtYWlsIjoiYWRtaW5AZW1haWwuY29tIiwicm9sZSI6IkFETUlOIn0.BKknoragU-2oy2MMQkKuVGnexLV031oJR5GMLyT-vXgQ1CjwcE3u3T4cEzvJ5BT-DVBrmpiQktMnWzbbU9r18p57QkL0ARoy2fPlI_G8GLFNKAq2tnXbQvxCw-RTXluVRTSX4fUIykrTPbIXyy2ucjbRyeS89TPTIDEJKVT4B2PYpPgzZGUrljdSXUMiJXelD5OxEnwrl0N59rctIEPSbgaZH7hQbmY5qFfqjw6RgVp7ud_XDtyhU9e3zCrDIjWTSXtgq0waXl3hBpr-ttYCUf5e0PJhKeDILmeOoMkSoFpCA5Vv6JkUOdzJo3Y2yuwbMvdQSK5f_JSuYx9KQz0GQQ:0
[ 1237348ms] [LOG] Angular is running in development mode. @ http://localhost:4200/@fs/Users/rrxx/rdPersonal/Trabalho/licitacao_auto_angular/.angular/cache/21.1.3/licitacao_auto_angular/vite/deps/chunk-RFUZ6HC7.js?v=b70e230d:10730
[ 1237545ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/dodf/keywords?page=0&size=10:0
[ 1237551ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/users/me/preferences:0
[ 1237551ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/dodf/tipos-abertura?page=0&size=10:0
[ 1237562ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/dou/keywords?page=0&size=10:0
[ 1237563ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/notificacoes/nao-lidas/count?destinatario=admin@email.com:0
[ 1237571ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/dou/tipos-artigo?page=0&size=10:0
[ 1237583ms] [VERBOSE] [DOM] Password field is not contained in a form: (More info: https://goo.gl/9p2vKq) %o @ http://localhost:4200/configuracoes:0
[ 1237583ms] [VERBOSE] [DOM] Password field is not contained in a form: (More info: https://goo.gl/9p2vKq) %o @ http://localhost:4200/configuracoes:0
[ 1237583ms] [VERBOSE] [DOM] Password field is not contained in a form: (More info: https://goo.gl/9p2vKq) %o @ http://localhost:4200/configuracoes:0
[ 1237632ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/pncp/modalidades?page=0&size=10:0
[ 1237635ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/dou/regioes?page=0&size=10:0
[ 1237637ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/notificacoes/stream?token=eyJhbGciOiJSUzI1NiJ9.eyJzdWIiOiJhZG1pbkBlbWFpbC5jb20iLCJpYXQiOjE3ODQzMTk3ODAsImV4cCI6MTc4NDMyMTUwMSwidXVpZCI6ImQ2OTY4N2YyLThjZDYtNDkxNi1iMDhhLTBjYTY4Nzg0ZDM5NiIsIm5hbWUiOiJhZG1pbm1hc3RlciIsImVtYWlsIjoiYWRtaW5AZW1haWwuY29tIiwicm9sZSI6IkFETUlOIn0.BKknoragU-2oy2MMQkKuVGnexLV031oJR5GMLyT-vXgQ1CjwcE3u3T4cEzvJ5BT-DVBrmpiQktMnWzbbU9r18p57QkL0ARoy2fPlI_G8GLFNKAq2tnXbQvxCw-RTXluVRTSX4fUIykrTPbIXyy2ucjbRyeS89TPTIDEJKVT4B2PYpPgzZGUrljdSXUMiJXelD5OxEnwrl0N59rctIEPSbgaZH7hQbmY5qFfqjw6RgVp7ud_XDtyhU9e3zCrDIjWTSXtgq0waXl3hBpr-ttYCUf5e0PJhKeDILmeOoMkSoFpCA5Vv6JkUOdzJo3Y2yuwbMvdQSK5f_JSuYx9KQz0GQQ:0
[ 1237639ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/pncp/ufs?page=0&size=10:0
[ 1245660ms] [LOG] Angular is running in development mode. @ http://localhost:4200/@fs/Users/rrxx/rdPersonal/Trabalho/licitacao_auto_angular/.angular/cache/21.1.3/licitacao_auto_angular/vite/deps/chunk-RFUZ6HC7.js?v=b70e230d:10730
[ 1245788ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/notificacoes/nao-lidas/count?destinatario=admin@email.com:0
[ 1245790ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/users/me/preferences:0
[ 1245792ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/dodf/tipos-abertura?page=0&size=10:0
[ 1245793ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/dodf/keywords?page=0&size=10:0
[ 1245793ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/dou/tipos-artigo?page=0&size=10:0
[ 1245794ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/dou/keywords?page=0&size=10:0
[ 1245805ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/dou/regioes?page=0&size=10:0
[ 1245806ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/pncp/modalidades?page=0&size=10:0
[ 1245828ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/pncp/ufs?page=0&size=10:0
[ 1245848ms] [VERBOSE] [DOM] Password field is not contained in a form: (More info: https://goo.gl/9p2vKq) %o @ http://localhost:4200/configuracoes:0
[ 1245848ms] [VERBOSE] [DOM] Password field is not contained in a form: (More info: https://goo.gl/9p2vKq) %o @ http://localhost:4200/configuracoes:0
[ 1245848ms] [VERBOSE] [DOM] Password field is not contained in a form: (More info: https://goo.gl/9p2vKq) %o @ http://localhost:4200/configuracoes:0
[ 1245850ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/notificacoes/stream?token=eyJhbGciOiJSUzI1NiJ9.eyJzdWIiOiJhZG1pbkBlbWFpbC5jb20iLCJpYXQiOjE3ODQzMTk3ODAsImV4cCI6MTc4NDMyMTUwMSwidXVpZCI6ImQ2OTY4N2YyLThjZDYtNDkxNi1iMDhhLTBjYTY4Nzg0ZDM5NiIsIm5hbWUiOiJhZG1pbm1hc3RlciIsImVtYWlsIjoiYWRtaW5AZW1haWwuY29tIiwicm9sZSI6IkFETUlOIn0.BKknoragU-2oy2MMQkKuVGnexLV031oJR5GMLyT-vXgQ1CjwcE3u3T4cEzvJ5BT-DVBrmpiQktMnWzbbU9r18p57QkL0ARoy2fPlI_G8GLFNKAq2tnXbQvxCw-RTXluVRTSX4fUIykrTPbIXyy2ucjbRyeS89TPTIDEJKVT4B2PYpPgzZGUrljdSXUMiJXelD5OxEnwrl0N59rctIEPSbgaZH7hQbmY5qFfqjw6RgVp7ud_XDtyhU9e3zCrDIjWTSXtgq0waXl3hBpr-ttYCUf5e0PJhKeDILmeOoMkSoFpCA5Vv6JkUOdzJo3Y2yuwbMvdQSK5f_JSuYx9KQz0GQQ:0
[ 1268092ms] [LOG] Angular is running in development mode. @ http://localhost:4200/@fs/Users/rrxx/rdPersonal/Trabalho/licitacao_auto_angular/.angular/cache/21.1.3/licitacao_auto_angular/vite/deps/chunk-RFUZ6HC7.js?v=b70e230d:10730
[ 1268211ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/notificacoes/nao-lidas/count?destinatario=admin@email.com:0
[ 1268214ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/users/me/preferences:0
[ 1268217ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/dodf/keywords?page=0&size=10:0
[ 1268220ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/dou/keywords?page=0&size=10:0
[ 1268221ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/dodf/tipos-abertura?page=0&size=10:0
[ 1268222ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/dou/tipos-artigo?page=0&size=10:0
[ 1268222ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/dou/regioes?page=0&size=10:0
[ 1268222ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/pncp/modalidades?page=0&size=10:0
[ 1268223ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/pncp/ufs?page=0&size=10:0
[ 1268232ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ http://localhost:8083/licitaflow/api/notificacoes/stream?token=eyJhbGciOiJSUzI1NiJ9.eyJzdWIiOiJhZG1pbkBlbWFpbC5jb20iLCJpYXQiOjE3ODQzMTk3ODAsImV4cCI6MTc4NDMyMTUwMSwidXVpZCI6ImQ2OTY4N2YyLThjZDYtNDkxNi1iMDhhLTBjYTY4Nzg0ZDM5NiIsIm5hbWUiOiJhZG1pbm1hc3RlciIsImVtYWlsIjoiYWRtaW5AZW1haWwuY29tIiwicm9sZSI6IkFETUlOIn0.BKknoragU-2oy2MMQkKuVGnexLV031oJR5GMLyT-vXgQ1CjwcE3u3T4cEzvJ5BT-DVBrmpiQktMnWzbbU9r18p57QkL0ARoy2fPlI_G8GLFNKAq2tnXbQvxCw-RTXluVRTSX4fUIykrTPbIXyy2ucjbRyeS89TPTIDEJKVT4B2PYpPgzZGUrljdSXUMiJXelD5OxEnwrl0N59rctIEPSbgaZH7hQbmY5qFfqjw6RgVp7ud_XDtyhU9e3zCrDIjWTSXtgq0waXl3hBpr-ttYCUf5e0PJhKeDILmeOoMkSoFpCA5Vv6JkUOdzJo3Y2yuwbMvdQSK5f_JSuYx9KQz0GQQ:0
[ 1268276ms] [VERBOSE] [DOM] Password field is not contained in a form: (More info: https://goo.gl/9p2vKq) %o @ http://localhost:4200/configuracoes:0
[ 1268276ms] [VERBOSE] [DOM] Password field is not contained in a form: (More info: https://goo.gl/9p2vKq) %o @ http://localhost:4200/configuracoes:0
[ 1268276ms] [VERBOSE] [DOM] Password field is not contained in a form: (More info: https://goo.gl/9p2vKq) %o @ http://localhost:4200/configuracoes:0
